651	-0.167806	-2.07333	-3.34529	
652	-3.07119	0.954199	-3.56031	
653	-0.761422	-3.49258	-0.0751021	
654	2.18035	1.22176	-3.42458	
655	0.877579	2.68911	1.03655	
656	0.824833	2.69466	1.06629	
657	0.836212	2.72226	1.06953	
658	1.08243	-2.95012	0.166874	
659	2.74269	-2.27434	-1.26617	
660	2.41824	2.85859	1.30596	
661	0.122472	-3.18456	0.270553	
662	-3.40412	1.60606	-0.873089	
663	-2.48059	-1.83256	-1.20083	
664	0.628493	-0.80302	0.828697	
665	-2.23627	-1.67887	-1.30247	
666	-0.900986	1.20177	-2.68529	
667	2.37031	1.59754	1.84528	
668	0.215233	1.04616	-2.83978	
669	-1.49148	1.3664	-2.96359	
670	2.79228	-0.811882	0.979366	
671	0.59417	-4.44186	-1.57993	
672	-3.96203	-2.48502	-1.03718	
673	1.81644	-2.26838	1.60192	
674	-3.93096	-2.4601	-0.891661	
675	3.18465	-2.99203	-0.596469	
676	1.58843	3.49948	0.645701	
677	-1.8492	3.68742	-1.40829	
678	0.125196	-1.74656	-1.83396	
679	1.72982	-2.23055	-2.54225	
680	-1.06259	1.71626	2.07888	
681	1.08	-1.17626	-0.766408	
682	5.1717	1.36085	-0.170629	
683	2.48207	2.86111	1.28472	
684	-0.242261	-1.40196	3.14023	
685	2.19251	1.21121	-3.40795	
686	2.98374	-0.0331767	0.26079	
687	0.734668	-0.715287	0.772995	
688	0.869875	2.72429	1.12941	
689	-0.200382	-2.10793	-3.29167	
690	-0.156924	-2.36608	-3.66686	
691	2.81453	-2.41447	3.53517	
692	0.823105	2.68922	1.09084	
693	1.70897	-0.556722	-3.28245	
694	-0.281632	-2.36231	-3.64736	
695	-2.69199	-1.06389	2.44243	
696	-3.94188	-2.37921	-0.978706	
697	5.22446	1.3774	-0.221849	
698	-2.90981	0.77025	-3.54501	
699	-0.0659462	-1.86169	-1.85288	
700	0.680353	-0.751269	0.80956	
701	1.10825	-2.92039	0.115038	
702	2.79002	0.0350245	0.187483	
703	2.6312	-2.21277	-1.30009	
704	0.891483	-3.01995	-1.43559	
705	-3.32353	1.64543	-0.884237	
706	2.76389	-2.32757	-1.19888	
707	0.891768	-2.30025	0.778403	
708	0.217181	1.05366	-2.853	
709	0.891263	2.62886	0.657952	
710	2.70058	-2.28469	-1.30125	
